legacyId,id,firstName,lastName,department,school_legacyId,school_name,school_city,school_state,avgRating,avgDifficulty,numRatings,wouldTakeAgainPercent
1670855,VGVhY2hlci0xNjcwODU1,Ali,Butt,Computer Science,1349,Virginia Tech,Blacksburg,VA,4.5,4,2,100
876730,VGVhY2hlci04NzY3MzA=,.,Ohanehi,Engineering,1349,Virginia Tech,Blacksburg,VA,1.7,3.4,16,0
358309,VGVhY2hlci0zNTgzMDk=,Naren,Ramakrishnan,Computer Science,1349,Virginia Tech,Blacksburg,VA,5,4,3,100
1877118,VGVhY2hlci0xODc3MTE4,Mariusz,Orlowski,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,5,2.5,2,100
1378744,VGVhY2hlci0xMzc4NzQ0,Charles,Koelling,Engineering,1349,Virginia Tech,Blacksburg,VA,1,3.5,2,-1
2017076,VGVhY2hlci0yMDE3MDc2,Nina,Stark,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,4.8,2.5,2,-1
2129562,VGVhY2hlci0yMTI5NTYy,Hardus,Odendaal,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,1.5,1,1,-1
2108505,VGVhY2hlci0yMTA4NTA1,Henry,Monti,Computer Science,1349,Virginia Tech,Blacksburg,VA,1.2,4.3,3,-1
2111748,VGVhY2hlci0yMTExNzQ4,Yvan,Beliveau,Building Construction,1349,Virginia Tech,Blacksburg,VA,5,3,1,-1
2109135,VGVhY2hlci0yMTA5MTM1,Keyur,Joshi,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,1,5,1,-1
1101944,VGVhY2hlci0xMTAxOTQ0,Masoud,Agah,Engineering,1349,Virginia Tech,Blacksburg,VA,3.7,1.8,5,-1
1586325,VGVhY2hlci0xNTg2MzI1,Guney,Olgun,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,3.5,2,1,-1
264932,VGVhY2hlci0yNjQ5MzI=,Tamara,Knott,Engineering,1349,Virginia Tech,Blacksburg,VA,2.7,3.6,11,-1
1921633,VGVhY2hlci0xOTIxNjMz,Mahendra,Singh,Engineering,1349,Virginia Tech,Blacksburg,VA,1,5,1,-1
1906480,VGVhY2hlci0xOTA2NDgw,Larsen,Ethan,Engineering,1349,Virginia Tech,Blacksburg,VA,5,3,1,-1
1263410,VGVhY2hlci0xMjYzNDEw,Jason,Lai,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,5,2,1,-1
863545,VGVhY2hlci04NjM1NDU=,Vickie,Mouras,Engineering,1349,Virginia Tech,Blacksburg,VA,5,3,1,-1
904058,VGVhY2hlci05MDQwNTg=,Nakhiah,Goulbourne,Engineering,1349,Virginia Tech,Blacksburg,VA,1.5,4.1,12,-1
1697887,VGVhY2hlci0xNjk3ODg3,Pavlos,Vlachos,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,4,2,1,-1
1552964,VGVhY2hlci0xNTUyOTY0,John,Kennedy,Engineering,1349,Virginia Tech,Blacksburg,VA,2.5,4,2,-1
661571,VGVhY2hlci02NjE1NzE=,Lee,Fred,Engineering,1349,Virginia Tech,Blacksburg,VA,5,1,1,-1
230593,VGVhY2hlci0yMzA1OTM=,John,Duke,Engineering,1349,Virginia Tech,Blacksburg,VA,2.2,2,5,-1
731512,VGVhY2hlci03MzE1MTI=,A,Safaai-Jazi,Engineering,1349,Virginia Tech,Blacksburg,VA,3.8,2.5,8,-1
1830388,VGVhY2hlci0xODMwMzg4,Mary,Kasarda,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,3,5,1,-1
1406448,VGVhY2hlci0xNDA2NDQ4,Jack,Lesko,Engineering,1349,Virginia Tech,Blacksburg,VA,2.8,3.5,2,-1
724147,VGVhY2hlci03MjQxNDc=,Clint,Dancey,Engineering,1349,Virginia Tech,Blacksburg,VA,4.5,3.5,2,-1
1816378,VGVhY2hlci0xODE2Mzc4,Alireza,Chadegani,Engineering,1349,Virginia Tech,Blacksburg,VA,5,2,1,-1
820126,VGVhY2hlci04MjAxMjY=,Ronald,Kriz,Engineering,1349,Virginia Tech,Blacksburg,VA,1.7,3.4,7,-1
1629412,VGVhY2hlci0xNjI5NDEy,Claudio,Da Silva,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,4.5,4.7,3,-1
456257,VGVhY2hlci00NTYyNTc=,Tom,Walker,Engineering,1349,Virginia Tech,Blacksburg,VA,2.6,3.3,8,-1
1026270,VGVhY2hlci0xMDI2Mjcw,Lili,Ma,Aerospace Studies,1349,Virginia Tech,Blacksburg,VA,1.5,4,2,-1
1240427,VGVhY2hlci0xMjQwNDI3,Anne,Staples,Engineering,1349,Virginia Tech,Blacksburg,VA,3.6,2.8,4,-1
624051,VGVhY2hlci02MjQwNTE=,Joseph,Tront,Engineering,1349,Virginia Tech,Blacksburg,VA,3.7,3.7,7,-1
635910,VGVhY2hlci02MzU5MTA=,Joel,Nachlas,Engineering,1349,Virginia Tech,Blacksburg,VA,1,5,1,-1
1609976,VGVhY2hlci0xNjA5OTc2,Yaman,Evrenosoglu,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,5,4,1,-1
1663071,VGVhY2hlci0xNjYzMDcx,Tomonari,Furukawa,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,1,4,1,-1
1623725,VGVhY2hlci0xNjIzNzI1,Luiz,Silva,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,3.5,2,1,-1
577680,VGVhY2hlci01Nzc2ODA=,Romesh,Batra,Engineering,1349,Virginia Tech,Blacksburg,VA,3.9,4.5,4,-1
1594252,VGVhY2hlci0xNTk0MjUy,Joseph,Saifur Rahman,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,1,4,1,-1
950036,VGVhY2hlci05NTAwMzY=,Christopher,Hall,Engineering,1349,Virginia Tech,Blacksburg,VA,5,2,2,-1
1541447,VGVhY2hlci0xNTQxNDQ3,Cory,Fleischman,Engineering,1349,Virginia Tech,Blacksburg,VA,4.5,3,1,-1
1520730,VGVhY2hlci0xNTIwNzMw,Wayne,Neu,Aerospace Studies,1349,Virginia Tech,Blacksburg,VA,1,4,1,-1
1417843,VGVhY2hlci0xNDE3ODQz,Owen,Hughes,Aerospace Studies,1349,Virginia Tech,Blacksburg,VA,4,4,1,-1
563870,VGVhY2hlci01NjM4NzA=,Conrad,Heatwole,Engineering,1349,Virginia Tech,Blacksburg,VA,3.5,2.5,6,-1
1309070,VGVhY2hlci0xMzA5MDcw,Bevlee,Watford,Engineering,1349,Virginia Tech,Blacksburg,VA,1.5,5,1,-1
1501420,VGVhY2hlci0xNTAxNDIw,Deborah,Young-Corbett,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,5,3,1,-1
1498469,VGVhY2hlci0xNDk4NDY5,Srinidhi,Varadarajan,Computer Science,1349,Virginia Tech,Blacksburg,VA,1,5,1,-1
1405208,VGVhY2hlci0xNDA1MjA4,Nicole,Rylander,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,4.3,3.3,3,-1
324038,VGVhY2hlci0zMjQwMzg=,D T,Mook,Engineering,1349,Virginia Tech,Blacksburg,VA,3,3,4,-1
931029,VGVhY2hlci05MzEwMjk=,John,Cundiff,Engineering,1349,Virginia Tech,Blacksburg,VA,4.3,2,2,-1
1038957,VGVhY2hlci0xMDM4OTU3,Cornel,Sultan,Engineering,1349,Virginia Tech,Blacksburg,VA,4.5,3.7,3,-1
1178504,VGVhY2hlci0xMTc4NTA0,K. B.,Rojiani,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,4.8,2,2,-1
48967,VGVhY2hlci00ODk2Nw==,Patrick,Devens,Engineering,1349,Virginia Tech,Blacksburg,VA,3.1,3.1,7,-1
476690,VGVhY2hlci00NzY2OTA=,Scott,Gallimore,Engineering,1349,Virginia Tech,Blacksburg,VA,4.6,2.5,4,-1
1620464,VGVhY2hlci0xNjIwNDY0,Chao,Wang,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,1.5,4,1,-1
3052023,VGVhY2hlci0zMDUyMDIz,Subhash,Sarin,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3052024,VGVhY2hlci0zMDUyMDI0,Esra,Toy,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3057732,VGVhY2hlci0zMDU3NzMy,Adam,Philips,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2357028,VGVhY2hlci0yMzU3MDI4,Shashank,Priya,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2954943,VGVhY2hlci0yOTU0OTQz,Reihaneh,Hosseini,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2955557,VGVhY2hlci0yOTU1NTU3,Md,Sarker,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3030920,VGVhY2hlci0zMDMwOTIw,Guo-Qwan,Lu,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2451553,VGVhY2hlci0yNDUxNTUz,Joseph,Godfrey,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2559988,VGVhY2hlci0yNTU5OTg4,Erich,Hester,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2462522,VGVhY2hlci0yNDYyNTIy,Ariel,Ludwig,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2501333,VGVhY2hlci0yNTAxMzMz,nino,repipe,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2919566,VGVhY2hlci0yOTE5NTY2,Anli,Du Preez,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2409430,VGVhY2hlci0yNDA5NDMw,Xiaoyu,Zheng,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2656545,VGVhY2hlci0yNjU2NTQ1,Saied,Taheri,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2104408,VGVhY2hlci0yMTA0NDA4,Taiga,Soejima,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1982801,VGVhY2hlci0xOTgyODAx,William,Cox,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1357222,VGVhY2hlci0xMzU3MjIy,Edward,Fox,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2786133,VGVhY2hlci0yNzg2MTMz,Mohammed,Ba-Aoum,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2780287,VGVhY2hlci0yNzgwMjg3,Emad,Masroor,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2774472,VGVhY2hlci0yNzc0NDcy,Zachery,Easton,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2830841,VGVhY2hlci0yODMwODQx,Douglas,Nelson,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2831458,VGVhY2hlci0yODMxNDU4,Stephen,Martin,Chemical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1173371,VGVhY2hlci0xMTczMzcx,Yasemin,Merzifonluoglu,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1908826,VGVhY2hlci0xOTA4ODI2,Hari,Raamanathan,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1915910,VGVhY2hlci0xOTE1OTEw,Elliott,Mitchell-Colgan,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2953047,VGVhY2hlci0yOTUzMDQ3,Paul,Ampadu,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3069109,VGVhY2hlci0zMDY5MTA5,thang,pham,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3020221,VGVhY2hlci0zMDIwMjIx,Kirshanthan,Sundararajah,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3083232,VGVhY2hlci0zMDgzMjMy,Christine,Gilbert,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3071506,VGVhY2hlci0zMDcxNTA2,Robert ,Hildebrand,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2984144,VGVhY2hlci0yOTg0MTQ0,Mark,Stremler,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2994679,VGVhY2hlci0yOTk0Njc5,Carin,Wollmann,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2994682,VGVhY2hlci0yOTk0Njgy,Eric,Jacques,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2986605,VGVhY2hlci0yOTg2NjA1,Tyler ,Milburn ,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3101686,VGVhY2hlci0zMTAxNjg2,Nino,Ripepi,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3112725,VGVhY2hlci0zMTEyNzI1,Kimiya,Jozani,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3088141,VGVhY2hlci0zMDg4MTQx,Sook,Shin,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3094359,VGVhY2hlci0zMDk0MzU5,Arina,Korneva,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2521953,VGVhY2hlci0yNTIxOTUz,Zachary,Lytle,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2517121,VGVhY2hlci0yNTE3MTIx,Kaiyuan,Peng,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2331109,VGVhY2hlci0yMzMxMTA5,Po-Jen,Shih,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2397450,VGVhY2hlci0yMzk3NDUw,Sogand,hasanzadeh,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2391454,VGVhY2hlci0yMzkxNDU0,Kang,Xia,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2374030,VGVhY2hlci0yMzc0MDMw,Hongliang,Xin,Chemical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1982798,VGVhY2hlci0xOTgyNzk4,Adil,Godrej,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2798509,VGVhY2hlci0yNzk4NTA5,Zhiwu,Wang,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2827134,VGVhY2hlci0yODI3MTM0,Ruichuan,Zhang,Building Construction,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2146117,VGVhY2hlci0yMTQ2MTE3,Aaron,Goldstein,Chemical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1439414,VGVhY2hlci0xNDM5NDE0,Chris,Cornelius,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1917425,VGVhY2hlci0xOTE3NDI1,Vahid,Bateni,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2161125,VGVhY2hlci0yMTYxMTI1,Celal,Olgun,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2967307,VGVhY2hlci0yOTY3MzA3,Fatemah,Sarshartehrani,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2969250,VGVhY2hlci0yOTY5MjUw,William,Adams,Electrical & Computer Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3042310,VGVhY2hlci0zMDQyMzEw,Jixiang,Fan,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3029559,VGVhY2hlci0zMDI5NTU5,Donekal,Chandrashekar,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2906936,VGVhY2hlci0yOTA2OTM2,Juhong,Chen,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2913328,VGVhY2hlci0yOTEzMzI4,Christine,Gilbert,Aerospace Studies,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3117199,VGVhY2hlci0zMTE3MTk5,David,Zikusoka,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3075410,VGVhY2hlci0zMDc1NDEw,Soheil,Sibdari,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3105176,VGVhY2hlci0zMTA1MTc2,Alan,Druschitz,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2985131,VGVhY2hlci0yOTg1MTMx,Curt,Portfield,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2763774,VGVhY2hlci0yNzYzNzc0,Benjamin,Knapp,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2780771,VGVhY2hlci0yNzgwNzcx,Nicholas,Johnson,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2831792,VGVhY2hlci0yODMxNzky,Michael,Garvin,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2973096,VGVhY2hlci0yOTczMDk2,Young,Cao,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2970858,VGVhY2hlci0yOTcwODU4,Erik,Komendera,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3052026,VGVhY2hlci0zMDUyMDI2,Huaiyang,Zhong,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2773940,VGVhY2hlci0yNzczOTQw,Thomas,Diller,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2761219,VGVhY2hlci0yNzYxMjE5,Landon,Marston,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2774473,VGVhY2hlci0yNzc0NDcz,Durelle,Scott,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2774475,VGVhY2hlci0yNzc0NDc1,Venkat,Sridhar,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2815308,VGVhY2hlci0yODE1MzA4,Celine,Hin,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2748862,VGVhY2hlci0yNzQ4ODYy,Mark,Paul,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1540952,VGVhY2hlci0xNTQwOTUy,John,Walz,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
283334,VGVhY2hlci0yODMzMzQ=,Kelly,Stinson-Bagby,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1005011,VGVhY2hlci0xMDA1MDEx,Yilu,Liu,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2793712,VGVhY2hlci0yNzkzNzEy,Dushan,Boroyevich,Electrical & Computer Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2226699,VGVhY2hlci0yMjI2Njk5,Mark,Howard,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2575674,VGVhY2hlci0yNTc1Njc0,Costin,Untaroiu,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2663282,VGVhY2hlci0yNjYzMjgy,Andrea,L'Afflitto,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
563878,VGVhY2hlci01NjM4Nzg=,Theo A.,Dillaha,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3091232,VGVhY2hlci0zMDkxMjMy,Joey,Newton,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3097733,VGVhY2hlci0zMDk3NzMz,Myounghoon,Jeon,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3120795,VGVhY2hlci0zMTIwNzk1,Corina,Sandu,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3107405,VGVhY2hlci0zMTA3NDA1,Alan,Druschitz,Chemical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3094480,VGVhY2hlci0zMDk0NDgw,Alazar,Izkinder,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2929460,VGVhY2hlci0yOTI5NDYw,Bhuvana,Srinivasan,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3044910,VGVhY2hlci0zMDQ0OTEw,Matt,Earnest,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2787291,VGVhY2hlci0yNzg3Mjkx,Amr,Hilal,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2656547,VGVhY2hlci0yNjU2NTQ3,Clinton,Dancey,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2656557,VGVhY2hlci0yNjU2NTU3,Ry,Long,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2526508,VGVhY2hlci0yNTI2NTA4,NC,tyne,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
662656,VGVhY2hlci02NjI2NTY=,William,Mason,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1268379,VGVhY2hlci0xMjY4Mzc5,Donald,Baird,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2383777,VGVhY2hlci0yMzgzNzc3,Lei,Zuo,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1811485,VGVhY2hlci0xODExNDg1,Padma,Rajagopalan,Chemical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2775489,VGVhY2hlci0yNzc1NDg5,Justin,Barone,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2817677,VGVhY2hlci0yODE3Njc3,Muhammad,Gulzar,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2882386,VGVhY2hlci0yODgyMzg2,Zachary ,Coleman,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2239271,VGVhY2hlci0yMjM5Mjcx,Kyle,Louk,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2122486,VGVhY2hlci0yMTIyNDg2,Divya,Srinivasan,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2471737,VGVhY2hlci0yNDcxNzM3,Francisco,Servant,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2669049,VGVhY2hlci0yNjY5MDQ5,Stefano,Brizzolara,Aerospace Studies,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2619811,VGVhY2hlci0yNjE5ODEx,Lingjia,Liu,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3110148,VGVhY2hlci0zMTEwMTQ4,Reza,Jafari,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3118871,VGVhY2hlci0zMTE4ODcx,Noel,Naughton,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3101631,VGVhY2hlci0zMTAxNjMx,Isaac,Pressgrove,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3081530,VGVhY2hlci0zMDgxNTMw,Sourav,Saha,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3081668,VGVhY2hlci0zMDgxNjY4,Xi,Chen,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2931717,VGVhY2hlci0yOTMxNzE3,Ioannis,Koutromanos,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3082979,VGVhY2hlci0zMDgyOTc5,Arina,Korneva,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2993994,VGVhY2hlci0yOTkzOTk0,Mark,Pauk,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2855888,VGVhY2hlci0yODU1ODg4,Qin,Zhu,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2774469,VGVhY2hlci0yNzc0NDY5,Tess,Thompson,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2761056,VGVhY2hlci0yNzYxMDU2,Kendal,Giles,Electrical & Computer Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2816420,VGVhY2hlci0yODE2NDIw,Colin,Adams,Aerospace Studies,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2798943,VGVhY2hlci0yNzk4OTQz,Daniel,Gallagher,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2752019,VGVhY2hlci0yNzUyMDE5,Frederick,Paige,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2608118,VGVhY2hlci0yNjA4MTE4,Mai,Dahshan,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2673161,VGVhY2hlci0yNjczMTYx,Hoda,Eldardiry,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2277402,VGVhY2hlci0yMjc3NDAy,Sreenivasulu,Gollapudi,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2509987,VGVhY2hlci0yNTA5OTg3,Joseph,Schetz,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2723745,VGVhY2hlci0yNzIzNzQ1,Michael,Fowler,Aerospace Studies,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1811461,VGVhY2hlci0xODExNDYx,Cully,Hession,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1901650,VGVhY2hlci0xOTAxNjUw,Dongyoon,Lee,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
877893,VGVhY2hlci04Nzc4OTM=,Joel,Beach,Mining Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3101182,VGVhY2hlci0zMTAxMTgy,Abhijit,Sarkar,Electrical & Computer Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3075996,VGVhY2hlci0zMDc1OTk2,Joe,Ghossein,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
3071599,VGVhY2hlci0zMDcxNTk5,Rafael,Patrick,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2933492,VGVhY2hlci0yOTMzNDky,Ahmad,Khan,Computer Science,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2942943,VGVhY2hlci0yOTQyOTQz,Changmin,Son,Mechanical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2932047,VGVhY2hlci0yOTMyMDQ3,Jeffrey,Parks,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2982540,VGVhY2hlci0yOTgyNTQw,Wei-Jer (Peter),Han,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2701481,VGVhY2hlci0yNzAxNDgx,Sherif,Abdelaziz,Civil Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2105040,VGVhY2hlci0yMTA1MDQw,Dhruv,Batra,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1214929,VGVhY2hlci0xMjE0OTI5,Christian,Wernz,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2625482,VGVhY2hlci0yNjI1NDgy,Mark,Devito,Electrical Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
1378922,VGVhY2hlci0xMzc4OTIy,Jessica,Thangjitham,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2178420,VGVhY2hlci0yMTc4NDIw,Melissa,Kenny,Engineering,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
2266469,VGVhY2hlci0yMjY2NDY5,Mayuresh,Patil,Aerospace Studies,1349,Virginia Tech,Blacksburg,VA,0,0,0,-1
